CreationDate,Id,LinkTypeId,PostId,RelatedPostId
2014-11-18T14:20:32.813,538055,1,38754,14334
2014-11-18T16:21:27.727,538091,3,38654,22849
2014-11-18T18:20:47.453,538131,1,38750,27672
2014-11-19T04:17:19.243,538270,1,38780,7950
2014-11-19T07:48:39.090,538296,1,38784,37884
2014-11-19T16:04:39.073,538442,3,38780,7950
2014-11-19T22:11:49.000,538567,1,38808,13362
2014-11-19T22:18:54.700,538587,3,38808,13362
2014-11-19T22:19:43.090,538588,1,38809,93
2014-11-19T22:32:16.870,538601,1,38810,1866
2014-11-20T07:19:00.490,538761,1,38807,10990
2014-11-20T18:29:32.087,539029,1,38845,20061
2014-11-20T20:49:33.840,539040,3,38807,10990
2014-11-20T21:03:02.733,539041,3,38845,20061
2014-11-20T22:13:14.877,539052,1,38844,4839
2014-11-20T22:25:54.067,539055,1,38846,36760
2014-11-21T01:47:22.697,539116,1,38855,34106
2014-11-21T02:26:03.750,539156,3,38855,34106
2014-11-21T02:28:28.057,539157,1,38844,24331
2014-11-21T03:50:12.017,539183,1,38856,30569
2014-11-21T07:30:15.863,539230,1,38860,30569
2014-11-21T09:56:03.400,539266,3,38846,36760
2014-11-21T12:10:24.383,539312,1,38863,10990
2014-11-21T15:29:16.220,539370,3,38860,30569
2014-11-21T18:03:05.863,539443,1,38873,38732
2014-11-21T19:10:37.810,539452,1,38873,35723
2014-11-21T21:18:13.673,539511,1,38877,36405
2014-11-22T12:01:20.603,539706,1,38890,11346
2014-11-22T15:24:56.900,539803,1,38898,13966
2014-11-22T19:12:33.310,539874,3,38863,10990
2014-11-22T21:18:52.797,539936,3,38890,11346
2014-11-23T02:48:49.073,540012,1,38920,10990
2014-11-23T16:26:00.803,540274,1,38933,21783
2014-11-23T16:30:17.947,540275,1,38938,11070
2014-11-23T16:47:39.850,540290,1,38877,4769
2014-11-23T17:05:44.150,540314,3,38856,30569
2014-11-23T17:31:32.147,540339,3,38809,93
2014-11-23T17:31:46.607,540340,3,38898,13966
2014-11-23T17:32:03.937,540341,3,38920,10990
2014-11-23T18:16:38.767,540350,1,38943,31146
2014-11-23T22:59:34.050,540419,1,38953,3983
2014-11-24T01:52:06.303,540433,1,38956,11501
2014-11-24T02:12:57.050,540445,1,38953,3220
2014-11-24T04:59:43.450,540509,1,38964,5650
2014-11-24T04:59:43.450,540510,1,38964,890
2014-11-24T07:35:50.340,540531,3,38943,31146
2014-11-24T07:49:44.810,540536,1,31610,1224
2014-11-24T12:04:19.187,540581,1,38429,3396
2014-11-24T12:47:58.627,540624,1,38978,18126
2014-11-24T13:30:24.727,540665,1,38983,37439
2014-11-24T13:30:24.727,540666,1,38983,37559
2014-11-24T14:58:59.283,540698,1,38983,7585
2014-11-24T14:58:59.283,540699,1,38983,11501
2014-11-24T16:43:47.887,540755,1,38996,6711
2014-11-24T20:04:28.027,540863,3,38933,21783
2014-11-25T03:05:52.027,540955,1,38996,8870
2014-11-25T03:06:53.217,540956,1,38996,23981
2014-11-25T03:07:50.730,540957,1,38996,36814
2014-11-25T03:09:07.197,540977,1,38996,4440
2014-11-25T03:12:57.803,540978,1,31663,36814
2014-11-25T07:50:04.723,541071,1,39014,37127
2014-11-25T07:50:04.723,541072,1,39014,27225
2014-11-25T11:01:15.753,541117,1,39026,21898
2014-11-25T11:01:15.753,541118,1,39026,3398
2014-11-25T11:01:15.753,541119,1,39026,19445
2014-11-25T12:30:44.470,541156,1,39021,37249
2014-11-25T15:08:45.863,541222,1,39034,11442
2014-11-25T15:21:56.187,541234,1,39034,31336
2014-11-25T18:12:30.963,541256,3,38978,18126
2014-11-25T23:12:18.340,541343,1,39042,2173
2014-11-25T23:33:29.000,541345,1,39039,39042
2014-11-26T02:29:46.463,541418,1,39047,423
2014-11-26T15:34:50.863,541662,1,39072,13464
2014-11-26T21:10:13.377,541854,1,39096,22137
2014-11-27T04:09:26.140,541953,1,39069,30522
2014-11-27T09:27:03.553,542039,1,39113,22604
2014-11-27T10:36:44.203,542101,3,39069,30522
2014-11-28T11:40:24.513,542476,1,39138,13183
2014-11-28T21:48:00.020,542663,1,39166,14054
2014-11-29T03:35:19.283,542741,1,39172,31146
2014-11-29T13:07:17.643,542872,1,39168,39111
2014-11-29T17:09:13.840,542965,1,39184,3515
2014-11-29T17:23:05.960,542982,1,39177,24160
2014-11-29T18:57:01.063,543011,1,39189,4839
2014-11-29T18:57:01.063,543012,1,39189,38844
2014-11-29T20:41:04.170,543043,1,39190,31379
2014-11-29T23:37:43.493,543073,3,39172,31146
2014-11-29T23:39:26.023,543074,3,31610,1224
2014-11-29T23:46:48.630,543078,1,39182,2838
2014-11-30T14:44:42.823,543309,3,39166,14054
2014-11-30T18:25:43.490,543377,1,39100,13867
2014-11-30T19:47:31.207,543402,1,39206,730
2014-11-30T21:28:39.033,543434,1,39208,38888
2014-11-30T21:53:50.547,543449,1,39212,24666
2014-11-30T22:30:05.223,543476,3,39206,730
2014-11-30T23:43:08.957,543497,3,39212,24666
2014-12-01T05:17:33.913,543599,1,39215,27202
2014-12-01T06:25:09.223,543612,3,39208,38888
2014-12-01T09:15:46.287,543677,1,39223,31146
2014-12-01T11:30:35.887,543722,1,38714,39153
2014-12-01T17:57:48.367,543882,1,39242,16960
2014-12-02T00:12:32.503,543980,3,39242,16960
2014-12-02T00:37:32.243,543985,3,39223,31146
2014-12-02T06:50:02.750,544053,3,38714,39153
2014-12-02T11:50:27.957,544141,1,39261,29142
2014-12-02T18:05:40.537,544289,1,39283,34106
2014-12-02T20:59:47.500,544355,1,39293,730
2014-12-02T21:12:25.710,544372,3,39283,34106
2014-12-03T04:02:39.340,544479,1,39300,30569
2014-12-03T08:42:48.720,544570,1,39293,27559
2014-12-03T10:08:02.297,544609,1,39316,39104
2014-12-03T10:26:07.120,544625,1,39320,2796
2014-12-03T10:27:12.343,544626,1,39320,14082
2014-12-03T11:41:28.357,544680,1,39324,10
2014-12-03T13:09:18.383,544700,1,39324,10160
2014-12-03T16:48:53.987,544769,3,39300,30569
2014-12-03T17:32:50.957,544794,1,39330,37926
2014-12-03T20:00:41.260,544848,1,39342,39139
2014-12-04T09:30:18.767,545201,1,39367,22574
2014-12-04T15:06:22.493,545294,3,39367,22574
2014-12-04T15:28:04.543,545326,1,39389,13183
2014-12-04T15:28:30.590,545342,1,39388,3515
2014-12-04T16:48:09.340,545346,3,39389,13183
2014-12-04T21:24:34.397,545480,1,39388,36027
2014-12-04T21:24:34.397,545481,1,39388,39139
2014-12-04T21:54:42.457,545482,1,39375,37658
2014-12-04T22:03:53.010,545483,1,39375,35002
2014-12-05T00:52:32.537,545578,1,30912,20085
2014-12-05T03:07:45.330,545637,1,39376,3356
2014-12-05T10:03:43.690,545753,3,39376,3356
2014-12-05T15:47:11.800,546058,1,39435,13183
2014-12-05T15:52:37.393,546059,1,39435,38706
2014-12-05T17:11:53.810,546094,1,39441,10
2014-12-06T00:33:55.143,546232,3,30912,20085
2014-12-06T00:36:10.927,546235,3,39441,10
2014-12-06T16:14:12.490,546476,1,39468,9646
2014-12-06T19:11:08.687,546490,3,39388,3515
2014-12-07T03:48:42.647,546565,1,39473,13934
2014-12-07T07:42:22.060,546617,1,39487,10
2014-12-07T16:13:20.013,546766,1,39508,38786
2014-12-07T18:07:43.230,546788,1,39503,22113
2014-12-07T20:16:11.100,546792,3,39503,22113
2014-12-07T21:32:31.503,546793,1,39517,10990
2014-12-07T21:47:41.803,546805,3,39517,10990
2014-12-08T09:07:30.130,546869,1,39532,17385
2014-12-08T09:56:50.010,546870,1,39532,27491
2014-12-08T10:54:21.690,546884,1,39536,22527
2014-12-08T13:15:13.257,546915,1,39539,34106
2014-12-08T15:49:57.707,546948,1,39545,8738
2014-12-08T16:24:07.010,546967,3,39532,17385
2014-12-08T18:06:00.933,547018,1,39552,34497
2014-12-08T20:55:23.143,547049,1,39555,19442
2014-12-08T22:54:44.950,547051,1,8738,39545
2014-12-08T23:49:18.360,547074,1,39551,34046
2014-12-08T23:49:18.360,547075,1,39551,8458
2014-12-08T23:49:18.360,547076,1,39551,33896
2014-12-08T23:49:18.360,547077,1,39551,38606
2014-12-09T00:45:46.713,547078,1,39547,34818
2014-12-09T05:10:23.333,547135,1,39560,10990
2014-12-09T15:11:07.787,547296,1,39588,22972
2014-12-09T15:29:48.313,547297,3,39539,34106
2014-12-09T17:37:33.750,547309,1,39595,10990
2014-12-09T18:41:19.480,547321,1,39567,4984
2014-12-09T18:48:50.897,547322,3,39595,10990
2014-12-10T01:16:20.710,547378,3,39588,22972
2014-12-10T04:01:42.917,547398,1,39609,1596
2014-12-10T09:01:00.780,547425,1,39618,20354
2014-12-10T09:33:07.087,547436,1,39618,1314
2014-12-10T18:24:09.687,547578,1,39643,10990
2014-12-10T21:18:45.697,547632,3,39536,22527
2014-12-10T21:52:27.427,547643,1,39648,30569
2014-12-11T04:44:26.167,547720,1,39665,34106
2014-12-11T07:39:32.403,548732,1,39667,34106
2014-12-11T09:48:31.720,548733,3,39665,34106
2014-12-11T10:33:28.293,548737,3,39648,30569
2014-12-11T11:36:27.523,548771,3,39667,34106
2014-12-11T13:18:29.350,548819,1,39679,1596
2014-12-11T20:45:12.207,548858,1,39685,1319
2014-12-12T00:05:20.567,555445,3,39679,1596
2014-12-12T02:34:12.980,556512,1,39698,39050
2014-12-12T06:13:30.933,556536,1,39702,30569
2014-12-12T07:22:27.297,556538,1,39704,35469
2014-12-12T08:44:02.433,556549,3,39685,1319
2014-12-12T12:54:26.657,556580,1,39709,38929
2014-12-12T12:54:51.167,556581,1,39704,34243
2014-12-12T13:06:35.637,556593,1,39710,38120
2014-12-12T17:13:24.133,556653,1,39649,39681
2014-12-12T17:18:06.793,556654,1,39681,39649
2014-12-12T18:33:12.203,556668,3,39702,30569
2014-12-13T02:50:45.313,556721,1,39727,30569
2014-12-13T14:16:53.963,556764,3,39727,30569
2014-12-13T14:30:10.153,556775,3,39698,39050
2014-12-14T00:03:05.960,556856,1,39743,11047
2014-12-14T10:14:16.557,558454,1,39745,17258
2014-12-14T11:54:44.263,558479,1,39757,34106
2014-12-14T14:33:36.263,558521,1,39764,12873
2014-12-14T15:37:12.070,558584,1,39769,730
2014-12-14T19:45:41.333,558664,1,39774,4839
2014-12-14T21:53:57.227,558708,1,39743,27143
2014-12-14T23:00:16.800,558727,3,39774,4839
2014-12-14T23:35:27.293,558735,3,39745,17258
2014-12-14T23:45:15.987,558740,1,39738,730
2014-12-14T23:46:32.817,558741,3,39743,11047
2014-12-14T23:46:32.817,558742,3,39743,27143
2014-12-15T08:32:38.430,558869,3,39757,34106
2014-12-15T12:41:26.887,558993,1,39806,37354
2014-12-15T15:44:33.827,559088,1,39798,441
2014-12-15T15:44:33.827,559089,1,39798,31091
2014-12-15T15:44:33.827,559090,1,39798,19734
2014-12-15T15:48:11.683,559091,1,17646,17580
2014-12-15T15:53:54.047,559093,1,39821,39814
2014-12-15T15:55:24.117,559107,1,39814,39821
2014-12-15T16:58:50.047,559126,1,39785,7628
2014-12-15T17:00:05.773,559128,1,39819,4859
2014-12-15T19:41:32.200,559141,1,39790,2038
2014-12-15T19:41:32.200,559142,1,39790,1815
2014-12-15T19:48:21.327,559143,1,39790,4393
2014-12-15T21:09:56.747,559162,3,39819,4859
2014-12-15T22:40:17.040,559212,1,39832,25845
2014-12-16T03:04:55.083,559261,3,39832,25845
2014-12-16T04:25:30.853,559306,1,39841,4397
2014-12-16T08:39:19.493,559412,1,39841,39791
2014-12-16T10:32:08.893,559493,1,39772,26303
2014-12-16T10:46:30.467,559503,1,39856,38718
2014-12-16T17:18:48.943,559745,1,39880,1319
2014-12-16T17:23:45.790,559749,1,39887,13362
2014-12-16T17:40:09.143,559757,1,39887,26939
2014-12-16T17:44:01.293,559759,1,39885,38718
2014-12-17T03:29:32.927,559986,3,39880,1319
2014-12-17T07:24:54.487,560166,1,39885,14049
2014-12-17T07:46:13.250,560173,3,39887,13362
2014-12-17T10:06:09.993,560248,1,39917,1319
2014-12-17T10:14:15.160,560259,1,39922,39791
2014-12-17T13:21:30.330,560357,1,3631,23984
2014-12-17T13:33:29.223,560362,1,39932,10504
2014-12-17T13:33:29.223,560363,1,39932,39435
2014-12-17T16:58:12.297,560424,1,36740,26117
2014-12-18T01:08:05.747,560601,1,39955,5538
2014-12-18T01:09:11.007,560612,1,39719,3640
2014-12-18T14:32:05.620,560918,1,39991,4984
2014-12-18T14:45:40.037,560922,3,39991,4984
2014-12-18T21:14:39.973,561082,1,40001,6767
2014-12-19T00:45:40.053,561126,1,40009,30569
2014-12-19T03:50:50.987,561165,3,40009,30569
2014-12-19T12:33:33.470,561258,1,40019,38908
2014-12-19T13:57:17.263,561279,1,40007,23395
2014-12-19T14:51:32.590,561298,1,40022,39990
2014-12-19T19:25:58.553,561376,1,39971,40026
2014-12-19T19:32:25.750,561377,1,40030,30569
2014-12-19T20:52:31.447,561386,3,39971,40026
2014-12-19T22:32:21.937,561419,1,40031,13183
2014-12-20T00:20:37.220,561444,1,40031,39435
2014-12-20T02:30:47.717,561473,1,40022,14888
2014-12-20T09:11:49.650,561556,3,40031,13183
2014-12-20T11:45:57.390,561624,1,40052,8754
2014-12-20T22:44:23.283,561809,1,40007,14374
2014-12-21T09:32:46.217,561992,3,40022,39990
2014-12-21T10:03:43.430,562007,1,40093,2684
2014-12-22T00:40:23.370,562213,1,40109,9542
2014-12-22T02:21:31.593,562242,1,40113,36572
2014-12-22T09:14:36.473,562348,1,40125,21198
2014-12-22T12:57:32.277,562466,1,40131,40056
2014-12-22T23:14:11.613,562687,1,40150,3054
2014-12-23T05:12:42.720,562780,1,40166,40113
2014-12-23T12:40:06.863,562947,1,40181,13342
2014-12-23T12:55:28.203,562966,3,40098,19312
2014-12-23T13:15:57.320,562969,1,40170,34236
2014-12-24T04:04:43.637,563234,3,40170,34236
2014-12-24T04:50:16.930,563243,1,40192,14054
2014-12-24T07:58:03.113,563308,1,40214,24583
2014-12-24T10:11:32.890,563355,1,40125,18299
2014-12-24T10:11:32.890,563356,3,40125,18299
2014-12-24T10:11:32.890,563357,3,40125,21198
2014-12-24T12:38:54.673,563386,1,40219,30569
2014-12-24T14:12:52.440,563426,3,40219,30569
2014-12-25T22:29:26.793,563998,1,40266,29149
2014-12-25T23:06:50.153,564021,1,40268,5922
2014-12-26T01:33:19.863,564074,1,40261,35015
2014-12-26T04:57:17.050,564115,1,40278,35351
2014-12-26T07:14:06.617,564155,1,40261,21935
2014-12-26T14:58:42.227,564267,3,40268,5922
2014-12-26T15:00:03.940,564268,3,40266,29149
2014-12-27T17:30:28.313,564649,1,35866,39908
2014-12-27T17:30:28.313,564650,1,35866,30547
2014-12-28T01:55:34.753,564727,1,40332,16686
2014-12-28T21:03:43.970,565000,1,40357,16806
2014-12-29T06:55:00.107,565125,3,40357,16806
2014-12-29T16:02:40.587,565278,1,40389,27355
2014-12-29T22:45:05.783,565427,1,40389,4440
2014-12-30T00:29:17.633,565491,1,40403,12873
2014-12-30T00:29:17.633,565492,3,40403,12873
2014-12-30T00:50:58.030,565504,1,40409,38873
2014-12-30T00:51:11.503,565505,1,40409,38732
2014-12-30T00:51:37.440,565506,1,40409,35723
2014-12-30T10:14:42.723,565629,3,40389,4440
2014-12-30T10:14:42.723,565630,3,40389,27355
2014-12-31T02:21:25.880,565914,3,40409,38873
2014-12-31T13:55:50.353,566143,1,40410,26089
2014-12-31T21:24:19.047,566270,1,40388,30569
2015-01-01T02:24:19.617,566322,1,40465,26915
2015-01-01T09:22:32.010,566418,1,40482,37303
2015-01-01T11:00:17.160,566436,1,40482,10
2015-01-01T17:04:29.967,566578,1,40487,30569
2015-01-01T17:10:45.923,566579,1,40491,13183
2015-01-01T19:21:03.737,566619,1,40459,35117
2015-01-02T05:57:47.683,566773,1,40510,30251
2015-01-02T06:19:36.873,566816,1,40512,40085
2015-01-02T10:34:02.793,566891,1,40523,22929
2015-01-02T12:51:56.867,566930,1,40525,34106
2015-01-02T15:05:00.990,566954,1,40515,956
2015-01-02T16:46:47.650,566987,1,40534,36981
2015-01-02T19:47:02.027,567079,3,40525,34106
2015-01-02T20:25:03.627,567100,3,40515,956
2015-01-02T20:29:30.137,567101,3,40487,30569
2015-01-03T15:39:35.297,567384,1,40564,35892
2015-01-04T07:03:04.950,567572,3,40482,10
2015-01-04T18:24:20.047,567840,3,40388,30569
2015-01-04T23:12:09.313,567925,1,40613,20171
2015-01-05T00:04:49.703,567944,1,40613,13494
2015-01-05T02:09:38.947,568000,1,40604,4440
2015-01-05T17:11:56.613,568228,1,40639,9027
2015-01-05T17:46:06.170,568231,1,40626,11594
2015-01-05T21:45:06.607,568315,1,40648,40628
2015-01-06T13:20:10.733,568477,1,40676,10990
2015-01-06T13:29:07.857,568478,3,40676,10990
2015-01-06T15:31:31.400,568507,1,40678,20849
2015-01-06T17:17:26.490,568511,3,40678,20849
2015-01-06T19:43:12.370,568580,1,40686,39243
2015-01-06T19:45:45.243,568591,1,40682,5929
2015-01-06T21:57:46.113,568604,1,40689,27741
2015-01-06T23:46:50.063,568661,1,40693,40692
2015-01-07T03:23:13.127,568684,1,40696,37468
2015-01-07T03:51:26.273,569646,3,40693,40692
2015-01-07T07:29:04.640,569687,3,40689,27741
2015-01-07T08:19:50.220,569688,1,41693,34106
2015-01-07T08:54:45.423,569690,3,40682,5929
2015-01-07T13:27:07.767,569728,1,40691,10504
2015-01-07T13:29:29.483,569729,1,40691,11250
2015-01-07T16:06:41.830,569765,1,41705,4291
2015-01-07T18:48:50.027,569808,3,41693,34106
2015-01-07T19:24:28.503,569824,1,41714,4859
2015-01-08T02:56:57.790,569903,1,41731,39685
2015-01-08T03:06:11.990,569916,1,41731,1319
2015-01-08T08:46:53.913,569924,3,41714,4859
2015-01-08T16:24:55.223,570012,1,41742,41725
2015-01-08T23:27:43.177,570073,1,41757,24515
2015-01-09T07:41:42.253,570159,3,36776,34595
2015-01-09T10:46:42.883,570202,1,41777,13183
2015-01-09T11:28:24.483,570208,1,41779,1911
2015-01-09T14:44:43.327,570230,3,41777,13183
2015-01-09T14:45:04.250,570231,3,41779,1911
2015-01-09T14:59:58.053,570242,1,41770,26210
2015-01-09T15:41:40.333,570247,1,35327,33762
2015-01-09T22:17:20.570,570356,1,41765,22888
2015-01-10T03:04:08.250,570368,1,41805,4912
2015-01-10T03:04:08.250,570369,1,41805,22888
2015-01-10T03:04:08.250,570370,1,41805,41765
2015-01-11T23:25:25.210,570690,1,41765,7601
2015-01-12T07:01:08.117,570738,1,41865,9921
2015-01-12T10:21:49.530,570765,1,1642,41770
2015-01-12T11:12:41.517,570790,1,41770,1642
2015-01-12T11:13:21.487,570791,3,1642,41770
2015-01-12T12:31:23.560,570810,1,41875,37998
2015-01-13T13:53:44.670,571100,1,41911,18901
2015-01-13T16:56:41.417,571209,1,41930,2548
2015-01-13T18:58:28.077,571263,1,41935,30569
2015-01-13T22:08:37.110,571274,3,41935,30569
2015-01-14T12:19:01.093,571679,1,41992,8484
2015-01-14T12:45:19.603,571712,3,40639,9027
2015-01-14T14:08:06.213,571749,1,42005,23854
2015-01-14T15:06:47.443,571796,1,42010,13362
2015-01-14T15:16:43.370,571807,1,42005,3220
2015-01-14T15:43:19.817,571818,3,42010,13362
2015-01-14T15:50:20.510,571819,1,42002,34106
2015-01-14T16:22:06.897,571841,1,4361,38976
2015-01-14T17:40:58.070,571862,1,42011,41959
2015-01-14T18:27:18.520,571863,1,42016,35913
2015-01-14T18:44:41.777,571864,1,42011,13183
2015-01-14T21:31:51.690,571887,3,42002,34106
2015-01-14T22:36:13.050,571891,1,42032,39100
2015-01-14T23:47:42.103,571920,1,42032,13867
2015-01-15T00:13:04.267,571932,1,42036,12835
2015-01-15T02:08:31.897,571944,3,42032,39100
2015-01-15T15:00:19.417,572032,1,42054,40093
2015-01-15T15:27:52.703,572043,1,42055,40605
2015-01-15T18:31:12.903,572044,3,42055,40605
2015-01-15T19:24:25.213,572045,3,42054,40093
2015-01-15T23:48:22.787,572086,1,42067,30329
2015-01-16T00:49:17.467,572089,3,42067,30329
2015-01-16T14:22:55.233,572194,1,42081,13183
2015-01-16T14:22:55.233,572195,1,42081,10504
2015-01-16T19:34:27.013,572238,1,42081,39435
2015-01-16T19:40:34.230,572239,1,42088,2970
2015-01-16T19:40:34.230,572240,1,42088,25032
2015-01-16T19:40:34.230,572241,1,42088,30451
2015-01-16T22:06:18.323,572291,1,42091,31113
2015-01-17T00:28:55.893,572324,3,42088,30451
2015-01-17T10:28:09.833,572423,1,42113,4984
2015-01-17T10:43:44.360,572425,1,42112,30569
2015-01-17T17:23:16.413,572503,1,42112,17385
2015-01-17T18:36:37.637,572516,1,42132,4872
2015-01-17T18:36:37.637,572517,1,42132,3220
2015-01-18T01:49:33.957,572575,1,42155,30569
2015-01-18T02:18:49.260,572576,1,42155,30251
2015-01-19T02:36:54.810,572703,1,42183,21650
2015-01-19T08:42:26.643,572714,3,42183,21650
2015-01-19T12:21:06.753,572773,1,42200,25705
2015-01-19T12:25:17.767,572777,1,42200,26485
2015-01-19T12:25:21.297,572778,1,42200,26459
2015-01-19T15:44:54.723,572792,3,42133,22851
2015-01-19T16:02:55.623,572799,1,30246,36538
2015-01-19T16:43:20.613,572810,1,42206,35225
2015-01-19T16:59:56.750,572822,3,42112,30569
2015-01-19T16:59:56.750,572823,3,42112,17385
2015-01-19T17:56:35.267,572844,1,42211,16806
2015-01-19T18:07:01.550,572855,1,42212,8484
2015-01-19T18:08:12.090,572856,1,42212,41992
2015-01-19T18:21:47.297,572860,1,42211,4859
2015-01-20T01:06:19.513,572924,3,42212,8484
2015-01-20T03:13:25.303,572941,1,42235,4440
2015-01-20T06:18:01.893,572942,1,42235,25584
2015-01-20T06:33:18.250,572952,1,42204,12873
2015-01-20T06:50:43.317,572954,1,42221,704
2015-01-20T07:37:10.267,572955,1,42240,40628
2015-01-20T07:37:10.267,572956,1,42240,9516
2015-01-20T10:43:29.063,573014,1,42244,9484
2015-01-20T11:49:31.580,573025,1,42248,22975
2015-01-20T13:12:07.690,573046,3,42235,25584
2015-01-20T13:22:29.873,573063,1,42245,34106
2015-01-20T16:26:16.473,573072,3,42244,9484
2015-01-20T18:35:22.130,573094,3,42200,26485
2015-01-21T01:50:30.630,573118,1,42158,37598
2015-01-21T06:12:22.880,573145,1,41956,25926
2015-01-21T10:44:56.820,573186,1,42287,38282
2015-01-21T10:52:58.750,573187,1,42287,10166
2015-01-21T11:53:19.943,573197,3,42287,10166
2015-01-21T11:55:11.550,573198,1,42275,2601
2015-01-21T13:59:51.373,573228,1,42293,13362
2015-01-21T17:58:27.260,573278,1,42301,3515
2015-01-22T12:12:10.283,573432,1,42307,6543
2015-01-22T14:54:46.237,573444,1,42331,18295
2015-01-22T17:40:12.400,573505,1,42339,38846
2015-01-22T17:40:12.400,573506,1,42339,36760
2015-01-22T19:33:18.390,573507,3,42339,36760
2015-01-23T00:31:11.630,573553,1,42345,5922
2015-01-23T06:35:48.883,573590,1,42358,30569
2015-01-23T10:12:25.533,573615,1,42363,34106
2015-01-23T11:01:48.570,573630,3,42358,30569
2015-01-23T13:09:03.630,573666,3,42293,13362
2015-01-23T13:11:41.020,573667,3,42307,6543
2015-01-23T13:12:54.343,573668,3,42363,34106
2015-01-23T13:50:20.790,573680,1,42373,36877
2015-01-23T15:00:04.807,573713,1,42375,30569
2015-01-23T16:19:49.913,573738,3,42375,30569
2015-01-23T16:40:37.613,573742,1,42376,2952
2015-01-23T16:48:34.820,573743,1,42380,24980
2015-01-23T16:50:37.733,573744,1,42376,911
2015-01-23T19:26:57.577,573790,1,42387,17723
2015-01-24T14:20:35.763,573858,1,42411,31083
2015-01-24T14:51:52.467,573869,1,42413,16617
2015-01-24T14:51:52.467,573870,3,42413,16617
2015-01-25T04:13:05.583,574011,1,42411,35643
2015-01-25T04:25:48.123,574012,1,42401,42411
2015-01-25T10:59:51.997,574077,1,42451,7807
2015-01-25T11:11:02.860,574078,1,4290,41705
2015-01-25T16:12:06.677,574163,1,42465,4859
2015-01-26T04:37:24.993,574277,1,42487,35311
2015-01-26T05:17:19.040,574288,3,42487,35311
2015-01-26T06:18:55.000,574294,1,42488,37045
2015-01-26T06:23:58.307,574301,1,42478,10226
2015-01-26T06:34:06.043,574311,1,42456,14015
2015-01-26T06:40:42.560,574315,1,42418,10990
2015-01-26T07:17:10.870,574359,3,42478,10226
2015-01-26T10:57:00.213,574415,1,42401,31083
2015-01-26T13:28:11.077,574458,1,42511,22038
2015-01-26T13:28:11.077,574459,1,42511,17811
2015-01-26T15:18:16.397,574504,1,42522,42511
2015-01-26T15:43:12.530,574505,1,42522,22038
2015-01-26T15:53:56.663,574506,3,42522,42511
2015-01-26T16:49:42.703,574530,3,42451,7807
2015-01-27T09:09:23.847,574679,1,42550,3054
2015-01-27T11:57:14.337,574711,1,42556,30513
2015-01-27T17:21:03.663,574817,1,38686,5457
2015-01-27T19:57:03.233,574837,1,42557,42447
2015-01-27T22:50:37.710,574868,3,42418,10990
2015-01-28T10:47:44.323,574972,1,42600,20061
2015-01-28T11:40:11.497,574988,1,42603,34243
2015-01-28T18:12:38.367,575020,1,42612,39263
2015-01-28T19:58:44.110,575062,1,42616,27100
2015-01-28T19:58:44.110,575063,1,42616,23692
2015-01-28T20:00:26.397,575064,1,42616,730
2015-01-28T20:03:40.527,575065,1,42616,39293
2015-01-28T20:05:14.640,575066,1,42616,26780
2015-01-29T11:38:04.447,575200,1,42645,23420
2015-01-29T12:52:23.523,575220,1,42648,34106
2015-01-29T13:32:30.363,575245,3,42648,34106
2015-01-29T14:55:41.103,575288,1,42655,30779
2015-01-29T17:19:05.800,575320,1,42666,42664
2015-01-29T17:40:52.383,575347,1,42668,42664
2015-01-29T18:38:18.250,575383,1,42616,11615
2015-01-30T08:07:31.957,575496,1,42693,27151
2015-01-30T08:55:42.657,575507,1,42667,38489
2015-01-30T13:42:40.607,575573,1,42717,34106
2015-01-30T14:21:49.340,575581,3,42717,34106
2015-01-30T14:37:23.930,575582,1,42721,730
2015-01-30T14:37:23.930,575583,1,42721,27100
2015-01-30T16:32:00.603,575616,1,42730,30569
2015-01-30T18:38:09.410,575636,1,42737,10990
2015-01-30T19:01:14.850,575638,1,33686,26828
2015-01-30T19:21:28.450,575649,1,42739,35501
2015-01-30T22:03:30.030,575688,3,42737,10990
2015-01-30T23:01:35.753,575712,3,42730,30569
2015-01-31T04:04:08.267,575747,3,42667,38489
2015-01-31T10:26:19.123,575792,1,42758,37946
2015-01-31T11:05:21.567,575829,1,42763,10990
2015-01-31T20:32:06.650,575886,1,42773,38488
2015-01-31T23:02:32.327,575917,3,42773,38488
2015-02-01T07:09:12.133,575950,3,42763,10990
2015-02-01T11:52:32.870,575962,1,42791,8788
2015-02-01T20:47:02.893,576024,1,42804,2939
2015-02-02T10:48:11.340,576077,1,42822,6
2015-02-02T13:55:55.273,576117,1,42825,42808
2015-02-02T14:46:22.333,576158,1,42830,10898
2015-02-02T15:43:54.333,576187,3,42822,6
2015-02-02T16:18:44.127,576199,1,38201,30569
2015-02-02T17:04:27.347,576202,1,42834,42740
2015-02-02T19:55:40.207,576246,1,42840,10
2015-02-02T22:21:56.303,576280,3,42825,42808
2015-02-03T02:14:51.193,576316,1,42817,26482
2015-02-03T06:54:56.880,576361,1,42856,18126
2015-02-03T14:24:30.087,576449,1,42880,12857
2015-02-03T15:06:34.580,576456,1,42883,4440
2015-02-03T15:47:17.110,576492,1,42887,34372
2015-02-04T01:01:35.273,576545,1,42874,7955
2015-02-04T11:23:59.403,576650,1,42914,25146
2015-02-04T12:20:10.467,576651,1,42902,2173
2015-02-04T13:32:17.843,576697,1,42913,18384
2015-02-04T14:04:28.640,576723,1,42920,13183
